timestamp,dirname,filename,uri,thumbnail,md5,name,xyxy_mm,file_format,DPI,brightness,driver,usb_port,device_id,host_id,sane_device,target_base_dir,scan_metadata,custom_label,crop,box,conf,scale,json_parent_dir,json_path,IMAGE_FILENAME,DATASET,DRYMASS_MG
2026-01-14T11:09:18.262085,/data/d3dbcf42e05429343a8e1a5966e3bcf0/Epson Perfection V850/2026-01-14/2026-01-14_11-09-18/top_right,2026-01-14_11-09-18.top_right.jpg,/data/d3dbcf42e05429343a8e1a5966e3bcf0/Epson Perfection V850/2026-01-14/2026-01-14_11-09-18/top_right/2026-01-14_11-09-18.top_right.jpg,2026-01-14_11-09-18.top_right.thumb.jpg,24ab07a77c12c9ce2289eb0fb657c1e3,top_right,"[110.5, 45.0, 200.0, 135.0]",jpg,3200,0,epsonscan2,esci2:usb:ES00FE:337,Epson Perfection V850,d3dbcf42e05429343a8e1a5966e3bcf0,epsonscan2:Epson Perfection V850::esci2:usb:ES00FE:337,/data,{},DROSO_10_SIM_28_M,crop_2026-01-14_11-09-18.top_right_CROPNUMBER_8_UUID_DROSO_10_SIM_28_M.png,"[7140, 9146, 7404, 9505]",0.9323108792304993,1.0,00_data/01_segmented/crops,00_data/01_segmented/crops/crop_2026-01-14_11-09-18.top_right_CROPNUMBER_8_UUID_DROSO_10_SIM_28_M.json,00_data/01_segmented/crops/crop_2026-01-14_11-09-18.top_right_CROPNUMBER_8_UUID_DROSO_10_SIM_28_M.png,crops,
2026-01-14T09:45:54.234851,/data/d3dbcf42e05429343a8e1a5966e3bcf0/Epson Perfection V850/2026-01-14/2026-01-14_09-45-54/top_left,2026-01-14_09-45-54.top_left.jpg,/data/d3dbcf42e05429343a8e1a5966e3bcf0/Epson Perfection V850/2026-01-14/2026-01-14_09-45-54/top_left/2026-01-14_09-45-54.top_left.jpg,2026-01-14_09-45-54.top_left.thumb.jpg,2b33627b9a806077f87533a27f51d7bf,top_left,"[22.0, 45.0, 110.0, 135.0]",jpg,3200,0,epsonscan2,esci2:usb:ES00FE:337,Epson Perfection V850,d3dbcf42e05429343a8e1a5966e3bcf0,epsonscan2:Epson Perfection V850::esci2:usb:ES00FE:337,/data,{},DROSO_02_EQU_19_F,crop_2026-01-14_09-45-54.top_left_CROPNUMBER_2_UUID_DROSO_02_EQU_19_F.png,"[9196, 6816, 9607, 7269]",0.9458399415016174,1.0,00_data/01_segmented/crops,00_data/01_segmented/crops/crop_2026-01-14_09-45-54.top_left_CROPNUMBER_2_UUID_DROSO_02_EQU_19_F.json,00_data/01_segmented/crops/crop_2026-01-14_09-45-54.top_left_CROPNUMBER_2_UUID_DROSO_02_EQU_19_F.png,crops,
2026-01-14T13:32:17.089548,/data/d3dbcf42e05429343a8e1a5966e3bcf0/Epson Perfection V850/2026-01-14/2026-01-14_13-32-17/top_right,2026-01-14_13-32-17.top_right.jpg,/data/d3dbcf42e05429343a8e1a5966e3bcf0/Epson Perfection V850/2026-01-14/2026-01-14_13-32-17/top_right/2026-01-14_13-32-17.top_right.jpg,2026-01-14_13-32-17.top_right.thumb.jpg,fc82ce758454f984f7f68b9aa245ec8c,top_right,"[110.5, 45.0, 200.0, 135.0]",jpg,3200,0,epsonscan2,esci2:usb:ES00FE:337,Epson Perfection V850,d3dbcf42e05429343a8e1a5966e3bcf0,epsonscan2:Epson Perfection V850::esci2:usb:ES00FE:337,/data,{},DROSO_06_MEL_28_M,crop_2026-01-14_13-32-17.top_right_CROPNUMBER_17_UUID_DROSO_06_MEL_28_M.png,"[8772, 4753, 9312, 5132]",0.9349381327629089,0.6027106630904797,00_data/01_segmented/crops,00_data/01_segmented/crops/crop_2026-01-14_13-32-17.top_right_CROPNUMBER_17_UUID_DROSO_06_MEL_28_M.json,00_data/01_segmented/crops/crop_2026-01-14_13-32-17.top_right_CROPNUMBER_17_UUID_DROSO_06_MEL_28_M.png,crops,
2026-01-14T10:43:25.048369,/data/d3dbcf42e05429343a8e1a5966e3bcf0/Epson Perfection V850/2026-01-14/2026-01-14_10-43-25/top_left,2026-01-14_10-43-25.top_left.jpg,/data/d3dbcf42e05429343a8e1a5966e3bcf0/Epson Perfection V850/2026-01-14/2026-01-14_10-43-25/top_left/2026-01-14_10-43-25.top_left.jpg,2026-01-14_10-43-25.top_left.thumb.jpg,64853d34322444f1526ae78cf3a99070,top_left,"[22.0, 45.0, 110.0, 135.0]",jpg,3200,0,epsonscan2,esci2:usb:ES00FE:337,Epson Perfection V850,d3dbcf42e05429343a8e1a5966e3bcf0,epsonscan2:Epson Perfection V850::esci2:usb:ES00FE:337,/data,{},DROSO_07_SIM_28_F,crop_2026-01-14_10-43-25.top_left_CROPNUMBER_6_UUID_DROSO_07_SIM_28_F.png,"[1608, 6843, 1931, 7268]",0.9337559938430786,1.0,00_data/01_segmented/crops,00_data/01_segmented/crops/crop_2026-01-14_10-43-25.top_left_CROPNUMBER_6_UUID_DROSO_07_SIM_28_F.json,00_data/01_segmented/crops/crop_2026-01-14_10-43-25.top_left_CROPNUMBER_6_UUID_DROSO_07_SIM_28_F.png,crops,
2026-01-14T10:03:10.769615,/data/d3dbcf42e05429343a8e1a5966e3bcf0/Epson Perfection V850/2026-01-14/2026-01-14_10-03-10/top_left,2026-01-14_10-03-10.top_left.jpg,/data/d3dbcf42e05429343a8e1a5966e3bcf0/Epson Perfection V850/2026-01-14/2026-01-14_10-03-10/top_left/2026-01-14_10-03-10.top_left.jpg,2026-01-14_10-03-10.top_left.thumb.jpg,cfb760788f71ae8cb061ce33c62bc4df,top_left,"[22.0, 45.0, 110.0, 135.0]",jpg,3200,0,epsonscan2,esci2:usb:ES00FE:337,Epson Perfection V850,d3dbcf42e05429343a8e1a5966e3bcf0,epsonscan2:Epson Perfection V850::esci2:usb:ES00FE:337,/data,{},DROSO_05_EQU_19_F,crop_2026-01-14_10-03-10.top_left_CROPNUMBER_2_UUID_DROSO_05_EQU_19_F.png,"[6146, 7214, 6577, 7617]",0.9504892826080322,1.0,00_data/01_segmented/crops,00_data/01_segmented/crops/crop_2026-01-14_10-03-10.top_left_CROPNUMBER_2_UUID_DROSO_05_EQU_19_F.json,00_data/01_segmented/crops/crop_2026-01-14_10-03-10.top_left_CROPNUMBER_2_UUID_DROSO_05_EQU_19_F.png,crops,
2026-01-14T10:55:35.003388,/data/d3dbcf42e05429343a8e1a5966e3bcf0/Epson Perfection V850/2026-01-14/2026-01-14_10-55-35/top_left,2026-01-14_10-55-35.top_left.jpg,/data/d3dbcf42e05429343a8e1a5966e3bcf0/Epson Perfection V850/2026-01-14/2026-01-14_10-55-35/top_left/2026-01-14_10-55-35.top_left.jpg,2026-01-14_10-55-35.top_left.thumb.jpg,c5beaca327d6e37ef9c23b0ad8356df8,top_left,"[22.0, 45.0, 110.0, 135.0]",jpg,3200,0,epsonscan2,esci2:usb:ES00FE:337,Epson Perfection V850,d3dbcf42e05429343a8e1a5966e3bcf0,epsonscan2:Epson Perfection V850::esci2:usb:ES00FE:337,/data,{},DROSO_09_SIM_28_F,crop_2026-01-14_10-55-35.top_left_CROPNUMBER_12_UUID_DROSO_09_SIM_28_F.png,"[5471, 7505, 5759, 7840]",0.931825578212738,1.0,00_data/01_segmented/crops,00_data/01_segmented/crops/crop_2026-01-14_10-55-35.top_left_CROPNUMBER_12_UUID_DROSO_09_SIM_28_F.json,00_data/01_segmented/crops/crop_2026-01-14_10-55-35.top_left_CROPNUMBER_12_UUID_DROSO_09_SIM_28_F.png,crops,
2026-01-14T11:09:18.262085,/data/d3dbcf42e05429343a8e1a5966e3bcf0/Epson Perfection V850/2026-01-14/2026-01-14_11-09-18/top_left,2026-01-14_11-09-18.top_left.jpg,/data/d3dbcf42e05429343a8e1a5966e3bcf0/Epson Perfection V850/2026-01-14/2026-01-14_11-09-18/top_left/2026-01-14_11-09-18.top_left.jpg,2026-01-14_11-09-18.top_left.thumb.jpg,d406143758339535ee7cec0cb96db56e,top_left,"[22.0, 45.0, 110.0, 135.0]",jpg,3200,0,epsonscan2,esci2:usb:ES00FE:337,Epson Perfection V850,d3dbcf42e05429343a8e1a5966e3bcf0,epsonscan2:Epson Perfection V850::esci2:usb:ES00FE:337,/data,{},DROSO_10_SIM_28_F,crop_2026-01-14_11-09-18.top_left_CROPNUMBER_7_UUID_DROSO_10_SIM_28_F.png,"[3874, 6273, 4234, 6672]",0.9376177191734314,1.0,00_data/01_segmented/crops,00_data/01_segmented/crops/crop_2026-01-14_11-09-18.top_left_CROPNUMBER_7_UUID_DROSO_10_SIM_28_F.json,00_data/01_segmented/crops/crop_2026-01-14_11-09-18.top_left_CROPNUMBER_7_UUID_DROSO_10_SIM_28_F.png,crops,
2026-01-14T11:09:18.262085,/data/d3dbcf42e05429343a8e1a5966e3bcf0/Epson Perfection V850/2026-01-14/2026-01-14_11-09-18/top_right,2026-01-14_11-09-18.top_right.jpg,/data/d3dbcf42e05429343a8e1a5966e3bcf0/Epson Perfection V850/2026-01-14/2026-01-14_11-09-18/top_right/2026-01-14_11-09-18.top_right.jpg,2026-01-14_11-09-18.top_right.thumb.jpg,24ab07a77c12c9ce2289eb0fb657c1e3,top_right,"[110.5, 45.0, 200.0, 135.0]",jpg,3200,0,epsonscan2,esci2:usb:ES00FE:337,Epson Perfection V850,d3dbcf42e05429343a8e1a5966e3bcf0,epsonscan2:Epson Perfection V850::esci2:usb:ES00FE:337,/data,{},DROSO_10_SIM_28_M,crop_2026-01-14_11-09-18.top_right_CROPNUMBER_13_UUID_DROSO_10_SIM_28_M.png,"[4657, 8651, 4882, 9036]",0.9004979729652405,0.6027106630904797,00_data/01_segmented/crops,00_data/01_segmented/crops/crop_2026-01-14_11-09-18.top_right_CROPNUMBER_13_UUID_DROSO_10_SIM_28_M.json,00_data/01_segmented/crops/crop_2026-01-14_11-09-18.top_right_CROPNUMBER_13_UUID_DROSO_10_SIM_28_M.png,crops,
2026-01-14T11:09:18.262085,/data/d3dbcf42e05429343a8e1a5966e3bcf0/Epson Perfection V850/2026-01-14/2026-01-14_11-09-18/top_left,2026-01-14_11-09-18.top_left.jpg,/data/d3dbcf42e05429343a8e1a5966e3bcf0/Epson Perfection V850/2026-01-14/2026-01-14_11-09-18/top_left/2026-01-14_11-09-18.top_left.jpg,2026-01-14_11-09-18.top_left.thumb.jpg,d406143758339535ee7cec0cb96db56e,top_left,"[22.0, 45.0, 110.0, 135.0]",jpg,3200,0,epsonscan2,esci2:usb:ES00FE:337,Epson Perfection V850,d3dbcf42e05429343a8e1a5966e3bcf0,epsonscan2:Epson Perfection V850::esci2:usb:ES00FE:337,/data,{},DROSO_10_SIM_28_F,crop_2026-01-14_11-09-18.top_left_CROPNUMBER_17_UUID_DROSO_10_SIM_28_F.png,"[6593, 5773, 6811, 6183]",0.9283014535903931,1.0,00_data/01_segmented/crops,00_data/01_segmented/crops/crop_2026-01-14_11-09-18.top_left_CROPNUMBER_17_UUID_DROSO_10_SIM_28_F.json,00_data/01_segmented/crops/crop_2026-01-14_11-09-18.top_left_CROPNUMBER_17_UUID_DROSO_10_SIM_28_F.png,crops,
2026-01-13T15:40:38.651010,/data/d3dbcf42e05429343a8e1a5966e3bcf0/Epson Perfection V850/2026-01-13/2026-01-13_15-40-38/top_right,2026-01-13_15-40-38.top_right.jpg,/data/d3dbcf42e05429343a8e1a5966e3bcf0/Epson Perfection V850/2026-01-13/2026-01-13_15-40-38/top_right/2026-01-13_15-40-38.top_right.jpg,2026-01-13_15-40-38.top_right.thumb.jpg,b3a9f59be4eab6b9c284088e08fe2da7,top_right,"[110.5, 45.0, 200.0, 135.0]",jpg,3200,0,epsonscan2,esci2:usb:ES00FE:337,Epson Perfection V850,d3dbcf42e05429343a8e1a5966e3bcf0,epsonscan2:Epson Perfection V850::esci2:usb:ES00FE:337,/data,{},DROSO_01_SIM_19_M,crop_2026-01-13_15-40-38.top_right_CROPNUMBER_5_UUID_DROSO_01_SIM_19_M.png,"[4644, 6503, 4929, 6919]",0.9424480199813843,1.0,00_data/01_segmented/crops,00_data/01_segmented/crops/crop_2026-01-13_15-40-38.top_right_CROPNUMBER_5_UUID_DROSO_01_SIM_19_M.json,00_data/01_segmented/crops/crop_2026-01-13_15-40-38.top_right_CROPNUMBER_5_UUID_DROSO_01_SIM_19_M.png,crops,
2026-01-14T09:15:30.665146,/data/d3dbcf42e05429343a8e1a5966e3bcf0/Epson Perfection V850/2026-01-14/2026-01-14_09-15-30/top_left,2026-01-14_09-15-30.top_left.jpg,/data/d3dbcf42e05429343a8e1a5966e3bcf0/Epson Perfection V850/2026-01-14/2026-01-14_09-15-30/top_left/2026-01-14_09-15-30.top_left.jpg,2026-01-14_09-15-30.top_left.thumb.jpg,971aa722171bf3f64498471c214edd80,top_left,"[22.0, 45.0, 110.0, 135.0]",jpg,3200,0,epsonscan2,esci2:usb:ES00FE:337,Epson Perfection V850,d3dbcf42e05429343a8e1a5966e3bcf0,epsonscan2:Epson Perfection V850::esci2:usb:ES00FE:337,/data,{},DROSO_02_LUT_19_F,crop_2026-01-14_09-15-30.top_left_CROPNUMBER_13_UUID_DROSO_02_LUT_19_F.png,"[8705, 6723, 9169, 7356]",0.940005362033844,0.6028218259357906,00_data/01_segmented/crops,00_data/01_segmented/crops/crop_2026-01-14_09-15-30.top_left_CROPNUMBER_13_UUID_DROSO_02_LUT_19_F.json,00_data/01_segmented/crops/crop_2026-01-14_09-15-30.top_left_CROPNUMBER_13_UUID_DROSO_02_LUT_19_F.png,crops,
2026-01-14T09:15:30.665146,/data/d3dbcf42e05429343a8e1a5966e3bcf0/Epson Perfection V850/2026-01-14/2026-01-14_09-15-30/top_left,2026-01-14_09-15-30.top_left.jpg,/data/d3dbcf42e05429343a8e1a5966e3bcf0/Epson Perfection V850/2026-01-14/2026-01-14_09-15-30/top_left/2026-01-14_09-15-30.top_left.jpg,2026-01-14_09-15-30.top_left.thumb.jpg,971aa722171bf3f64498471c214edd80,top_left,"[22.0, 45.0, 110.0, 135.0]",jpg,3200,0,epsonscan2,esci2:usb:ES00FE:337,Epson Perfection V850,d3dbcf42e05429343a8e1a5966e3bcf0,epsonscan2:Epson Perfection V850::esci2:usb:ES00FE:337,/data,{},DROSO_02_LUT_19_F,crop_2026-01-14_09-15-30.top_left_CROPNUMBER_8_UUID_DROSO_02_LUT_19_F.png,"[7376, 6862, 7881, 7427]",0.9423359036445618,1.0,00_data/01_segmented/crops,00_data/01_segmented/crops/crop_2026-01-14_09-15-30.top_left_CROPNUMBER_8_UUID_DROSO_02_LUT_19_F.json,00_data/01_segmented/crops/crop_2026-01-14_09-15-30.top_left_CROPNUMBER_8_UUID_DROSO_02_LUT_19_F.png,crops,
