IMAGE_FILENAME,INSECT_ID,DATASET,DPI,DRYMASS_MG,SPLIT,IS_VALID,NOTES,ORIGINAL_IMAGE_FILENAME,SCALE,ROI_SIZE_MM,BF_cbrMG_MM,NON_TRANSPARENT_PIXELS,AREA_MM2
00_data/02_resized/EntoScan/crop_2025-05-07_001_B2_15-06-27_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.jpg,2025-05-07_001_B2,EntoScan,3200.0,0.12,train,True,,00_data/01_segmented/EntoScan/crop_2025-05-07_001_B2_15-06-27_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,0.4357976653696498,4.0798749999999995,0.12089645267712715,92925,5.85463798828125
00_data/02_resized/EntoScan/crop_2025-05-07_001_B3_14-50-10_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.jpg,2025-05-07_001_B3,EntoScan,3200.0,0.28,train,True,,00_data/01_segmented/EntoScan/crop_2025-05-07_001_B3_14-50-10_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,0.46473029045643155,3.825875,0.17099702997032523,97816,6.16279009375
00_data/02_resized/EntoScan/crop_2025-05-07_001_B3_14-55-44_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.jpg,2025-05-07_001_B3,EntoScan,3200.0,0.28,train,True,,00_data/01_segmented/EntoScan/crop_2025-05-07_001_B3_14-55-44_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,0.48484848484848486,3.667125,0.17839949880020944,96358,6.0709303984375005
00_data/02_resized/EntoScan/crop_2025-05-07_001_B3_15-01-34_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.jpg,2025-05-07_001_B3,EntoScan,3200.0,0.28,train,True,,00_data/01_segmented/EntoScan/crop_2025-05-07_001_B3_15-01-34_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,0.42585551330798477,4.1751249999999995,0.15669309590436648,98767,6.222706808593751
00_data/02_resized/EntoScan/crop_2025-05-07_001_B3_15-06-27_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.jpg,2025-05-07_001_B3,EntoScan,3200.0,0.28,train,True,,00_data/01_segmented/EntoScan/crop_2025-05-07_001_B3_15-06-27_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,0.5114155251141552,3.476625,0.18817481380296064,85901,5.41209855078125
00_data/02_resized/EntoScan/crop_2025-05-07_001_B4_14-50-10_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.jpg,2025-05-07_001_B4,EntoScan,3200.0,2.17,train,True,,00_data/01_segmented/EntoScan/crop_2025-05-07_001_B4_14-50-10_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,0.26540284360189575,6.699249999999999,0.19325336274663077,315500,19.877732421875002
00_data/02_resized/EntoScan/crop_2025-05-07_001_B4_14-55-44_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.jpg,2025-05-07_001_B4,EntoScan,3200.0,2.17,train,True,,00_data/01_segmented/EntoScan/crop_2025-05-07_001_B4_14-55-44_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,0.26291079812206575,6.76275,0.1914387771809347,320181,20.17265370703125
00_data/02_resized/EntoScan/crop_2025-05-07_001_B4_15-01-34_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.jpg,2025-05-07_001_B4,EntoScan,3200.0,2.17,train,True,,00_data/01_segmented/EntoScan/crop_2025-05-07_001_B4_15-01-34_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,0.24944320712694878,7.1278749999999995,0.181632336479016,323822,20.4020509296875
00_data/02_resized/EntoScan/crop_2025-05-07_001_B4_15-06-27_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.jpg,2025-05-07_001_B4,EntoScan,3200.0,2.17,train,True,,00_data/01_segmented/EntoScan/crop_2025-05-07_001_B4_15-06-27_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,0.27586206896551724,6.445249999999999,0.20086925881546353,300388,18.925617390625
00_data/02_resized/EntoScan/crop_2025-05-07_001_B5_14-50-10_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.jpg,2025-05-07_001_B5,EntoScan,3200.0,0.13,train,True,,00_data/01_segmented/EntoScan/crop_2025-05-07_001_B5_14-50-10_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,0.5517241379310345,3.2226249999999994,0.15719474090534538,64045,4.0350851757812505
00_data/02_resized/EntoScan/crop_2025-05-07_001_B5_14-55-44_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.jpg,2025-05-07_001_B5,EntoScan,3200.0,0.13,train,True,,00_data/01_segmented/EntoScan/crop_2025-05-07_001_B5_14-55-44_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,0.5572139303482587,3.1908749999999997,0.15875886768052294,60738,3.8267312578125003
00_data/02_resized/EntoScan/crop_2025-05-07_001_B5_15-01-34_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.jpg,2025-05-07_001_B5,EntoScan,3200.0,0.13,train,True,,00_data/01_segmented/EntoScan/crop_2025-05-07_001_B5_15-01-34_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,0.5436893203883495,3.27025,0.15490549710575297,65779,4.14433394921875
00_data/02_resized/EntoScan/crop_2025-05-07_001_B5_15-06-27_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.jpg,2025-05-07_001_B5,EntoScan,3200.0,0.13,train,True,,00_data/01_segmented/EntoScan/crop_2025-05-07_001_B5_15-06-27_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,0.5743589743589743,3.095625,0.1636437559168467,52259,3.2925211367187504
00_data/02_resized/EntoScan/crop_2025-05-07_001_B6_14-50-10_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.jpg,2025-05-07_001_B6,EntoScan,3200.0,0.11,train,True,,00_data/01_segmented/EntoScan/crop_2025-05-07_001_B6_14-50-10_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,0.8421052631578947,2.111375,0.22693362652597404,38626,2.4335888828125003
00_data/02_resized/EntoScan/crop_2025-05-07_001_B6_14-55-44_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.jpg,2025-05-07_001_B6,EntoScan,3200.0,0.11,train,True,,00_data/01_segmented/EntoScan/crop_2025-05-07_001_B6_14-55-44_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,0.8,2.2224999999999997,0.21558694519967536,40790,2.5699293359375
00_data/02_resized/EntoScan/crop_2025-05-07_001_B6_15-01-34_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.jpg,2025-05-07_001_B6,EntoScan,3200.0,0.11,train,True,,00_data/01_segmented/EntoScan/crop_2025-05-07_001_B6_15-01-34_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,0.8115942028985508,2.1907499999999995,0.2187113936808301,41327,2.6037624335937504
00_data/02_resized/EntoScan/crop_2025-05-07_001_B6_15-06-27_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.jpg,2025-05-07_001_B6,EntoScan,3200.0,0.11,train,True,,00_data/01_segmented/EntoScan/crop_2025-05-07_001_B6_15-06-27_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,0.8818897637795275,2.0161249999999997,0.23765490022011457,33166,2.0895875546875002
00_data/02_resized/EntoScan/crop_2025-05-07_001_C1_14-50-10_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.jpg,2025-05-07_001_C1,EntoScan,3200.0,0.43,train,True,,00_data/01_segmented/EntoScan/crop_2025-05-07_001_C1_14-50-10_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,0.3714759535655058,4.7863125,0.15769639601023908,164888,10.38858809375
00_data/02_resized/EntoScan/crop_2025-05-07_001_C1_14-55-44_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.jpg,2025-05-07_001_C1,EntoScan,3200.0,0.43,train,True,,00_data/01_segmented/EntoScan/crop_2025-05-07_001_C1_14-55-44_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,0.3446153846153846,5.159375,0.14629373352949873,150411,9.476480542968751
00_data/02_resized/EntoScan/crop_2025-05-07_001_C1_15-01-34_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.jpg,2025-05-07_001_C1,EntoScan,3200.0,0.43,train,True,,00_data/01_segmented/EntoScan/crop_2025-05-07_001_C1_15-01-34_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,0.36721311475409835,4.841874999999999,0.15588676523635114,141670,8.9257633984375
00_data/02_resized/EntoScan/crop_2025-05-07_001_C1_15-06-27_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.jpg,2025-05-07_001_C1,EntoScan,3200.0,0.43,train,True,,00_data/01_segmented/EntoScan/crop_2025-05-07_001_C1_15-06-27_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,0.36012861736334406,4.937124999999999,0.15287930352761123,135850,8.5590806640625
00_data/02_resized/EntoScan/crop_2025-05-07_001_C2_14-50-10_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.jpg,2025-05-07_001_C2,EntoScan,3200.0,4.61,train,True,,00_data/01_segmented/EntoScan/crop_2025-05-07_001_C2_14-50-10_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,0.23333333333333334,7.619999999999999,0.21841309370887263,396539,24.983505980468752
00_data/02_resized/EntoScan/crop_2025-05-07_001_C2_14-55-44_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.jpg,2025-05-07_001_C2,EntoScan,3200.0,4.61,train,True,,00_data/01_segmented/EntoScan/crop_2025-05-07_001_C2_14-55-44_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,0.23779193205944799,7.477124999999999,0.22258659231477465,365072,23.0009620625
00_data/02_resized/EntoScan/crop_2025-05-07_001_C2_15-01-34_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.jpg,2025-05-07_001_C2,EntoScan,3200.0,4.61,train,True,,00_data/01_segmented/EntoScan/crop_2025-05-07_001_C2_15-01-34_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,0.25688073394495414,6.9215,0.24045478206481388,310733,19.57739280078125
00_data/02_resized/EntoScan/crop_2025-05-07_001_C2_15-06-27_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.jpg,2025-05-07_001_C2,EntoScan,3200.0,4.61,train,True,,00_data/01_segmented/EntoScan/crop_2025-05-07_001_C2_15-06-27_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,0.22444889779559118,7.921625,0.2100967634874927,383846,24.183797398437502
00_data/02_resized/EntoScan/crop_2025-05-07_001_C3_14-50-10_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.jpg,2025-05-07_001_C3,EntoScan,3200.0,1.28,train,True,,00_data/01_segmented/EntoScan/crop_2025-05-07_001_C3_14-50-10_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,0.25196850393700787,7.0564375,0.1538690092044268,250144,15.760049125
00_data/02_resized/EntoScan/crop_2025-05-07_001_C3_14-55-44_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.jpg,2025-05-07_001_C3,EntoScan,3200.0,1.28,train,True,,00_data/01_segmented/EntoScan/crop_2025-05-07_001_C3_14-55-44_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,0.23931623931623933,7.429499999999999,0.14614268075078574,252050,15.880134570312501
00_data/02_resized/EntoScan/crop_2025-05-07_001_C3_15-01-34_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.jpg,2025-05-07_001_C3,EntoScan,3200.0,1.28,train,True,,00_data/01_segmented/EntoScan/crop_2025-05-07_001_C3_15-01-34_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,0.26987951807228916,6.588125,0.16480668576233184,254142,16.0119387421875
00_data/02_resized/EntoScan/crop_2025-05-07_001_C3_15-06-27_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.jpg,2025-05-07_001_C3,EntoScan,3200.0,1.28,train,True,,00_data/01_segmented/EntoScan/crop_2025-05-07_001_C3_15-06-27_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,0.2647754137115839,6.7151250000000005,0.16168977444767782,231724,14.599517171875
00_data/02_resized/EntoScan/crop_2025-05-07_001_C4_14-50-10_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.jpg,2025-05-07_001_C4,EntoScan,3200.0,4.12,train,True,,00_data/01_segmented/EntoScan/crop_2025-05-07_001_C4_14-50-10_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,0.21092278719397364,8.429625,0.19017677729143487,504819,31.805568949218753
00_data/02_resized/EntoScan/crop_2025-05-07_001_C4_14-55-44_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.jpg,2025-05-07_001_C4,EntoScan,3200.0,4.12,train,True,,00_data/01_segmented/EntoScan/crop_2025-05-07_001_C4_14-55-44_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,0.21092278719397364,8.429625,0.19017677729143487,559770,35.267696601562506
00_data/02_resized/EntoScan/crop_2025-05-07_001_C4_15-01-34_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.jpg,2025-05-07_001_C4,EntoScan,3200.0,4.12,train,True,,00_data/01_segmented/EntoScan/crop_2025-05-07_001_C4_15-01-34_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,0.2023486901535682,8.7868125,0.182446013986905,466098,29.3659946953125
00_data/02_resized/EntoScan/crop_2025-05-07_001_C4_15-06-27_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.jpg,2025-05-07_001_C4,EntoScan,3200.0,4.12,train,True,,00_data/01_segmented/EntoScan/crop_2025-05-07_001_C4_15-06-27_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,0.20934579439252338,8.493125,0.18875489484439611,464210,29.247043320312503
00_data/02_resized/EntoScan/crop_2025-05-07_001_C5_14-50-10_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.jpg,2025-05-07_001_C5,EntoScan,3200.0,4.9,train,True,,00_data/01_segmented/EntoScan/crop_2025-05-07_001_C5_14-50-10_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,0.1989342806394316,8.937624999999999,0.19003921648556643,571433,36.00251116015625
00_data/02_resized/EntoScan/crop_2025-05-07_001_C5_14-55-44_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.jpg,2025-05-07_001_C5,EntoScan,3200.0,4.9,train,True,,00_data/01_segmented/EntoScan/crop_2025-05-07_001_C5_14-55-44_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,0.2045662100456621,8.691562499999998,0.1954193221577606,561829,35.39742164453125
00_data/02_resized/EntoScan/crop_2025-05-07_001_C5_15-01-34_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.jpg,2025-05-07_001_C5,EntoScan,3200.0,4.9,train,True,,00_data/01_segmented/EntoScan/crop_2025-05-07_001_C5_15-01-34_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,0.20626151012891344,8.620125,0.19703881930271436,541126,34.0930517734375
00_data/02_resized/EntoScan/crop_2025-05-07_001_C5_15-06-27_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.jpg,2025-05-07_001_C5,EntoScan,3200.0,4.9,train,True,,00_data/01_segmented/EntoScan/crop_2025-05-07_001_C5_15-06-27_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,0.20683287165281625,8.5963125,0.1975846332066,512178,32.2692146953125
00_data/02_resized/EntoScan/crop_2025-05-07_001_C6_14-50-10_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.jpg,2025-05-07_001_C6,EntoScan,3200.0,0.12,train,True,,00_data/01_segmented/EntoScan/crop_2025-05-07_001_C6_14-50-10_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,0.448,3.96875,0.1242815533520867,70962,4.4708831953125
00_data/02_resized/EntoScan/crop_2025-05-07_001_C6_14-55-44_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.jpg,2025-05-07_001_C6,EntoScan,3200.0,0.12,train,True,,00_data/01_segmented/EntoScan/crop_2025-05-07_001_C6_14-55-44_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,0.4890829694323144,3.635375,0.13567855169441778,59892,3.7734299531250004
00_data/02_resized/EntoScan/crop_2025-05-07_001_C6_15-01-34_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.jpg,2025-05-07_001_C6,EntoScan,3200.0,0.12,train,True,,00_data/01_segmented/EntoScan/crop_2025-05-07_001_C6_15-01-34_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,0.4007155635062612,4.4370625,0.11116418010025644,60436,3.8077040781250004
